county,month,total_bottles_sold,total_sale_dollars
DECATUR,2017-08-01,1266,15976.760000000006
DECATUR,2017-09-01,1470,17924.42
DECATUR,2017-10-01,1601,20211.73
DECATUR,2017-11-01,1489,19223.13
DECATUR,2017-12-01,1398,18062.190000000002
DECATUR,2018-01-01,1366,17358.5
DECATUR,2018-02-01,1146,12027.669999999998
DECATUR,2018-03-01,1281,15888.36
DECATUR,2018-04-01,1240,13503.389999999998
DECATUR,2018-05-01,941,10795.609999999997
DECATUR,2018-06-01,1230,12891.649999999998
DECATUR,2018-07-01,691,9019.58
DECATUR,2018-08-01,966,11316.849999999999
DECATUR,2018-09-01,1397,15209.320000000003
DECATUR,2018-10-01,1116,12263.210000000001
DECATUR,2018-11-01,1430,16612.170000000002
DECATUR,2018-12-01,1332,16558.14
DECATUR,2019-01-01,988,12672.800000000001
DECATUR,2019-02-01,950,11092.429999999998
DECATUR,2019-03-01,1469,19246.289999999997
DECATUR,2019-04-01,1195,13771.900000000001
DECATUR,2019-05-01,1375,17326.329999999998
DECATUR,2019-06-01,1184,13769.059999999998
DECATUR,2019-07-01,384,3596.02
DECATUR,2019-08-01,1656,20696.540000000005
DECATUR,2019-09-01,1094,13163.269999999999
DECATUR,2019-10-01,1251,15935.810000000003
DECATUR,2019-11-01,1730,24008.589999999993
DECATUR,2019-12-01,1403,16655.420000000002
DECATUR,2020-01-01,1946,23894.829999999998
DECATUR,2020-02-01,1274,16817.25
DECATUR,2020-03-01,840,11600.880000000001
DECATUR,2020-04-01,1639,19185.590000000004
DECATUR,2020-05-01,1826,24164.36
DECATUR,2020-06-01,1432,16927.409999999996
DECATUR,2020-07-01,1349,15812.63
DECATUR,2020-08-01,1909,21558.980000000003
DECATUR,2020-09-01,1634,19828.369999999992
DECATUR,2020-10-01,1569,21570.510000000002
DECATUR,2020-11-01,1334,18064.190000000002
DECATUR,2020-12-01,1419,17191.930000000004
DECATUR,2021-01-01,1174,14924.040000000003
DECATUR,2021-02-01,1537,19425.510000000002
DECATUR,2021-03-01,1189,15151.72
DECATUR,2021-04-01,1695,19989.350000000002
DECATUR,2021-05-01,1615,20772.050000000003
DECATUR,2021-06-01,1528,19209.85
DECATUR,2021-07-01,1265,16281.960000000003
